Datetime,FE_MW
2014-04-01 01:00:00,6635.0
2014-04-01 02:00:00,6518.0
2014-04-01 03:00:00,6464.0
2014-04-01 04:00:00,6407.0
2014-04-01 05:00:00,6569.0
2014-04-01 06:00:00,6934.0
2014-04-01 07:00:00,7671.0
2014-04-01 08:00:00,8074.0
2014-04-01 09:00:00,8193.0
2014-04-01 10:00:00,8203.0
2014-04-01 11:00:00,8134.0
2014-04-01 12:00:00,8084.0
2014-04-01 13:00:00,8015.0
2014-04-01 14:00:00,7972.0
2014-04-01 15:00:00,7745.0
2014-04-01 16:00:00,7511.0
2014-04-01 17:00:00,7457.0
2014-04-01 18:00:00,7320.0
2014-04-01 19:00:00,7271.0
2014-04-01 20:00:00,7329.0
2014-04-01 21:00:00,7817.0
2014-04-01 22:00:00,7616.0
2014-04-01 23:00:00,7183.0
2014-04-01 00:00:00,6908.0
