Datetime,FE_MW
2013-11-08 01:00:00,6727.0
2013-11-08 02:00:00,6558.0
2013-11-08 03:00:00,6445.0
2013-11-08 04:00:00,6440.0
2013-11-08 05:00:00,6566.0
2013-11-08 06:00:00,6987.0
2013-11-08 07:00:00,7735.0
2013-11-08 08:00:00,8069.0
2013-11-08 09:00:00,8135.0
2013-11-08 10:00:00,8191.0
2013-11-08 11:00:00,8266.0
2013-11-08 12:00:00,8231.0
2013-11-08 13:00:00,8201.0
2013-11-08 14:00:00,8141.0
2013-11-08 15:00:00,8002.0
2013-11-08 16:00:00,7875.0
2013-11-08 17:00:00,7870.0
2013-11-08 18:00:00,8279.0
2013-11-08 19:00:00,8465.0
2013-11-08 20:00:00,8340.0
2013-11-08 21:00:00,8240.0
2013-11-08 22:00:00,8003.0
2013-11-08 23:00:00,7588.0
2013-11-08 00:00:00,7004.0
