Datetime,FE_MW
2013-10-03 01:00:00,6608.0
2013-10-03 02:00:00,6290.0
2013-10-03 03:00:00,6157.0
2013-10-03 04:00:00,6066.0
2013-10-03 05:00:00,6118.0
2013-10-03 06:00:00,6502.0
2013-10-03 07:00:00,7254.0
2013-10-03 08:00:00,7814.0
2013-10-03 09:00:00,7970.0
2013-10-03 10:00:00,8190.0
2013-10-03 11:00:00,8465.0
2013-10-03 12:00:00,8654.0
2013-10-03 13:00:00,8811.0
2013-10-03 14:00:00,8916.0
2013-10-03 15:00:00,8951.0
2013-10-03 16:00:00,8884.0
2013-10-03 17:00:00,8838.0
2013-10-03 18:00:00,8711.0
2013-10-03 19:00:00,8580.0
2013-10-03 20:00:00,8803.0
2013-10-03 21:00:00,8818.0
2013-10-03 22:00:00,8393.0
2013-10-03 23:00:00,7820.0
2013-10-03 00:00:00,7005.0
