Datetime,FE_MW
2011-12-22 01:00:00,6866.0
2011-12-22 02:00:00,6609.0
2011-12-22 03:00:00,6480.0
2011-12-22 04:00:00,6415.0
2011-12-22 05:00:00,6528.0
2011-12-22 06:00:00,6821.0
2011-12-22 07:00:00,7527.0
2011-12-22 08:00:00,8147.0
2011-12-22 09:00:00,8353.0
2011-12-22 10:00:00,8393.0
2011-12-22 11:00:00,8479.0
2011-12-22 12:00:00,8494.0
2011-12-22 13:00:00,8441.0
2011-12-22 14:00:00,8423.0
2011-12-22 15:00:00,8346.0
2011-12-22 16:00:00,8311.0
2011-12-22 17:00:00,8463.0
2011-12-22 18:00:00,8971.0
2011-12-22 19:00:00,9013.0
2011-12-22 20:00:00,8873.0
2011-12-22 21:00:00,8738.0
2011-12-22 22:00:00,8517.0
2011-12-22 23:00:00,8049.0
2011-12-22 00:00:00,7410.0
