Datetime,FE_MW
2011-09-19 01:00:00,5831.0
2011-09-19 02:00:00,5571.0
2011-09-19 03:00:00,5525.0
2011-09-19 04:00:00,5533.0
2011-09-19 05:00:00,5665.0
2011-09-19 06:00:00,6106.0
2011-09-19 07:00:00,6932.0
2011-09-19 08:00:00,7405.0
2011-09-19 09:00:00,7566.0
2011-09-19 10:00:00,7825.0
2011-09-19 11:00:00,7997.0
2011-09-19 12:00:00,8047.0
2011-09-19 13:00:00,8060.0
2011-09-19 14:00:00,8075.0
2011-09-19 15:00:00,8021.0
2011-09-19 16:00:00,7928.0
2011-09-19 17:00:00,7879.0
2011-09-19 18:00:00,7888.0
2011-09-19 19:00:00,7879.0
2011-09-19 20:00:00,8016.0
2011-09-19 21:00:00,8148.0
2011-09-19 22:00:00,7756.0
2011-09-19 23:00:00,7244.0
2011-09-19 00:00:00,6080.0
