Datetime,FE_MW
2013-06-25 01:00:00,8645.0
2013-06-25 02:00:00,8120.0
2013-06-25 03:00:00,7735.0
2013-06-25 04:00:00,7473.0
2013-06-25 05:00:00,7435.0
2013-06-25 06:00:00,7682.0
2013-06-25 07:00:00,8118.0
2013-06-25 08:00:00,8742.0
2013-06-25 09:00:00,9365.0
2013-06-25 10:00:00,9870.0
2013-06-25 11:00:00,10515.0
2013-06-25 12:00:00,11069.0
2013-06-25 13:00:00,11608.0
2013-06-25 14:00:00,12050.0
2013-06-25 15:00:00,12260.0
2013-06-25 16:00:00,12252.0
2013-06-25 17:00:00,11467.0
2013-06-25 18:00:00,10921.0
2013-06-25 19:00:00,10591.0
2013-06-25 20:00:00,10435.0
2013-06-25 21:00:00,10139.0
2013-06-25 22:00:00,9916.0
2013-06-25 23:00:00,9181.0
2013-06-25 00:00:00,9427.0
