Datetime,FE_MW
2015-12-05 01:00:00,7080.0
2015-12-05 02:00:00,6751.0
2015-12-05 03:00:00,6656.0
2015-12-05 04:00:00,6590.0
2015-12-05 05:00:00,6613.0
2015-12-05 06:00:00,6785.0
2015-12-05 07:00:00,7093.0
2015-12-05 08:00:00,7384.0
2015-12-05 09:00:00,7573.0
2015-12-05 10:00:00,7724.0
2015-12-05 11:00:00,7804.0
2015-12-05 12:00:00,7718.0
2015-12-05 13:00:00,7550.0
2015-12-05 14:00:00,7411.0
2015-12-05 15:00:00,7234.0
2015-12-05 16:00:00,7187.0
2015-12-05 17:00:00,7352.0
2015-12-05 18:00:00,7968.0
2015-12-05 19:00:00,8072.0
2015-12-05 20:00:00,8061.0
2015-12-05 21:00:00,7973.0
2015-12-05 22:00:00,7782.0
2015-12-05 23:00:00,7426.0
2015-12-05 00:00:00,7357.0
