Datetime,FE_MW
2014-05-02 01:00:00,6392.0
2014-05-02 02:00:00,6251.0
2014-05-02 03:00:00,6198.0
2014-05-02 04:00:00,6211.0
2014-05-02 05:00:00,6264.0
2014-05-02 06:00:00,6700.0
2014-05-02 07:00:00,7295.0
2014-05-02 08:00:00,7632.0
2014-05-02 09:00:00,7736.0
2014-05-02 10:00:00,7811.0
2014-05-02 11:00:00,7890.0
2014-05-02 12:00:00,7850.0
2014-05-02 13:00:00,7871.0
2014-05-02 14:00:00,7794.0
2014-05-02 15:00:00,7604.0
2014-05-02 16:00:00,7521.0
2014-05-02 17:00:00,7459.0
2014-05-02 18:00:00,7386.0
2014-05-02 19:00:00,7309.0
2014-05-02 20:00:00,7282.0
2014-05-02 21:00:00,7528.0
2014-05-02 22:00:00,7470.0
2014-05-02 23:00:00,7073.0
2014-05-02 00:00:00,6777.0
