Datetime,FE_MW
2014-10-27 01:00:00,6198.0
2014-10-27 02:00:00,5993.0
2014-10-27 03:00:00,5910.0
2014-10-27 04:00:00,5917.0
2014-10-27 05:00:00,6204.0
2014-10-27 06:00:00,6624.0
2014-10-27 07:00:00,7428.0
2014-10-27 08:00:00,8017.0
2014-10-27 09:00:00,7925.0
2014-10-27 10:00:00,8032.0
2014-10-27 11:00:00,7949.0
2014-10-27 12:00:00,7920.0
2014-10-27 13:00:00,7932.0
2014-10-27 14:00:00,7970.0
2014-10-27 15:00:00,7885.0
2014-10-27 16:00:00,7791.0
2014-10-27 17:00:00,7573.0
2014-10-27 18:00:00,7574.0
2014-10-27 19:00:00,7867.0
2014-10-27 20:00:00,8136.0
2014-10-27 21:00:00,8003.0
2014-10-27 22:00:00,7616.0
2014-10-27 23:00:00,7162.0
2014-10-27 00:00:00,6260.0
