Datetime,FE_MW
2015-05-09 01:00:00,6825.0
2015-05-09 02:00:00,6537.0
2015-05-09 03:00:00,6284.0
2015-05-09 04:00:00,6083.0
2015-05-09 05:00:00,6014.0
2015-05-09 06:00:00,6064.0
2015-05-09 07:00:00,6036.0
2015-05-09 08:00:00,6266.0
2015-05-09 09:00:00,6776.0
2015-05-09 10:00:00,7268.0
2015-05-09 11:00:00,7708.0
2015-05-09 12:00:00,7935.0
2015-05-09 13:00:00,8180.0
2015-05-09 14:00:00,8399.0
2015-05-09 15:00:00,8603.0
2015-05-09 16:00:00,8818.0
2015-05-09 17:00:00,8927.0
2015-05-09 18:00:00,8838.0
2015-05-09 19:00:00,8599.0
2015-05-09 20:00:00,8331.0
2015-05-09 21:00:00,8225.0
2015-05-09 22:00:00,8154.0
2015-05-09 23:00:00,7642.0
2015-05-09 00:00:00,7397.0
