Datetime,FE_MW
2011-11-11 01:00:00,6785.0
2011-11-11 02:00:00,6492.0
2011-11-11 03:00:00,6439.0
2011-11-11 04:00:00,6473.0
2011-11-11 05:00:00,6565.0
2011-11-11 06:00:00,6955.0
2011-11-11 07:00:00,7699.0
2011-11-11 08:00:00,8052.0
2011-11-11 09:00:00,8149.0
2011-11-11 10:00:00,8248.0
2011-11-11 11:00:00,8349.0
2011-11-11 12:00:00,8296.0
2011-11-11 13:00:00,8244.0
2011-11-11 14:00:00,8160.0
2011-11-11 15:00:00,8093.0
2011-11-11 16:00:00,8006.0
2011-11-11 17:00:00,8021.0
2011-11-11 18:00:00,8373.0
2011-11-11 19:00:00,8492.0
2011-11-11 20:00:00,8260.0
2011-11-11 21:00:00,8163.0
2011-11-11 22:00:00,7880.0
2011-11-11 23:00:00,7436.0
2011-11-11 00:00:00,7100.0
