Datetime,FE_MW
2014-02-20 01:00:00,7648.0
2014-02-20 02:00:00,7466.0
2014-02-20 03:00:00,7424.0
2014-02-20 04:00:00,7350.0
2014-02-20 05:00:00,7545.0
2014-02-20 06:00:00,7949.0
2014-02-20 07:00:00,8778.0
2014-02-20 08:00:00,9106.0
2014-02-20 09:00:00,9152.0
2014-02-20 10:00:00,9137.0
2014-02-20 11:00:00,9257.0
2014-02-20 12:00:00,9305.0
2014-02-20 13:00:00,9299.0
2014-02-20 14:00:00,9219.0
2014-02-20 15:00:00,9080.0
2014-02-20 16:00:00,8891.0
2014-02-20 17:00:00,8790.0
2014-02-20 18:00:00,8823.0
2014-02-20 19:00:00,9135.0
2014-02-20 20:00:00,9114.0
2014-02-20 21:00:00,8941.0
2014-02-20 22:00:00,8623.0
2014-02-20 23:00:00,8058.0
2014-02-20 00:00:00,7951.0
