Datetime,FE_MW
2015-06-29 01:00:00,6101.0
2015-06-29 02:00:00,5845.0
2015-06-29 03:00:00,5742.0
2015-06-29 04:00:00,5674.0
2015-06-29 05:00:00,5772.0
2015-06-29 06:00:00,6046.0
2015-06-29 07:00:00,6476.0
2015-06-29 08:00:00,6988.0
2015-06-29 09:00:00,7399.0
2015-06-29 10:00:00,7714.0
2015-06-29 11:00:00,8016.0
2015-06-29 12:00:00,8131.0
2015-06-29 13:00:00,8074.0
2015-06-29 14:00:00,8128.0
2015-06-29 15:00:00,8038.0
2015-06-29 16:00:00,7878.0
2015-06-29 17:00:00,7831.0
2015-06-29 18:00:00,7724.0
2015-06-29 19:00:00,7635.0
2015-06-29 20:00:00,7508.0
2015-06-29 21:00:00,7508.0
2015-06-29 22:00:00,7548.0
2015-06-29 23:00:00,7171.0
2015-06-29 00:00:00,6465.0
