Datetime,FE_MW
2017-10-28 01:00:00,5997.0
2017-10-28 02:00:00,5800.0
2017-10-28 03:00:00,5703.0
2017-10-28 04:00:00,5630.0
2017-10-28 05:00:00,5631.0
2017-10-28 06:00:00,5830.0
2017-10-28 07:00:00,6183.0
2017-10-28 08:00:00,6496.0
2017-10-28 09:00:00,6738.0
2017-10-28 10:00:00,6953.0
2017-10-28 11:00:00,7177.0
2017-10-28 12:00:00,7196.0
2017-10-28 13:00:00,7161.0
2017-10-28 14:00:00,7033.0
2017-10-28 15:00:00,7009.0
2017-10-28 16:00:00,6944.0
2017-10-28 17:00:00,6930.0
2017-10-28 18:00:00,6953.0
2017-10-28 19:00:00,7125.0
2017-10-28 20:00:00,7215.0
2017-10-28 21:00:00,7113.0
2017-10-28 22:00:00,6882.0
2017-10-28 23:00:00,6582.0
2017-10-28 00:00:00,6329.0
