Datetime,FE_MW
2011-12-27 01:00:00,6482.0
2011-12-27 02:00:00,6296.0
2011-12-27 03:00:00,6224.0
2011-12-27 04:00:00,6161.0
2011-12-27 05:00:00,6227.0
2011-12-27 06:00:00,6587.0
2011-12-27 07:00:00,7078.0
2011-12-27 08:00:00,7596.0
2011-12-27 09:00:00,7859.0
2011-12-27 10:00:00,8046.0
2011-12-27 11:00:00,8282.0
2011-12-27 12:00:00,8357.0
2011-12-27 13:00:00,8370.0
2011-12-27 14:00:00,8410.0
2011-12-27 15:00:00,8337.0
2011-12-27 16:00:00,8334.0
2011-12-27 17:00:00,8467.0
2011-12-27 18:00:00,8903.0
2011-12-27 19:00:00,8998.0
2011-12-27 20:00:00,8843.0
2011-12-27 21:00:00,8710.0
2011-12-27 22:00:00,8379.0
2011-12-27 23:00:00,7896.0
2011-12-27 00:00:00,6905.0
