Datetime,FE_MW
2016-01-13 01:00:00,8531.0
2016-01-13 02:00:00,8429.0
2016-01-13 03:00:00,8335.0
2016-01-13 04:00:00,8314.0
2016-01-13 05:00:00,8464.0
2016-01-13 06:00:00,8898.0
2016-01-13 07:00:00,9437.0
2016-01-13 08:00:00,9853.0
2016-01-13 09:00:00,9942.0
2016-01-13 10:00:00,9952.0
2016-01-13 11:00:00,9929.0
2016-01-13 12:00:00,9760.0
2016-01-13 13:00:00,9681.0
2016-01-13 14:00:00,9580.0
2016-01-13 15:00:00,9456.0
2016-01-13 16:00:00,9428.0
2016-01-13 17:00:00,9528.0
2016-01-13 18:00:00,9872.0
2016-01-13 19:00:00,10081.0
2016-01-13 20:00:00,9993.0
2016-01-13 21:00:00,9867.0
2016-01-13 22:00:00,9460.0
2016-01-13 23:00:00,8990.0
2016-01-13 00:00:00,8730.0
