Datetime,FE_MW
2013-07-02 01:00:00,6663.0
2013-07-02 02:00:00,6370.0
2013-07-02 03:00:00,6199.0
2013-07-02 04:00:00,6105.0
2013-07-02 05:00:00,6087.0
2013-07-02 06:00:00,6404.0
2013-07-02 07:00:00,6868.0
2013-07-02 08:00:00,7378.0
2013-07-02 09:00:00,7756.0
2013-07-02 10:00:00,8117.0
2013-07-02 11:00:00,8466.0
2013-07-02 12:00:00,8691.0
2013-07-02 13:00:00,8894.0
2013-07-02 14:00:00,9182.0
2013-07-02 15:00:00,9379.0
2013-07-02 16:00:00,9515.0
2013-07-02 17:00:00,9587.0
2013-07-02 18:00:00,9503.0
2013-07-02 19:00:00,9367.0
2013-07-02 20:00:00,9125.0
2013-07-02 21:00:00,8903.0
2013-07-02 22:00:00,8904.0
2013-07-02 23:00:00,8387.0
2013-07-02 00:00:00,7165.0
