Datetime,FE_MW
2017-09-20 01:00:00,7051.0
2017-09-20 02:00:00,6654.0
2017-09-20 03:00:00,6417.0
2017-09-20 04:00:00,6303.0
2017-09-20 05:00:00,6372.0
2017-09-20 06:00:00,6691.0
2017-09-20 07:00:00,7440.0
2017-09-20 08:00:00,7792.0
2017-09-20 09:00:00,8043.0
2017-09-20 10:00:00,8332.0
2017-09-20 11:00:00,8720.0
2017-09-20 12:00:00,9076.0
2017-09-20 13:00:00,9497.0
2017-09-20 14:00:00,9905.0
2017-09-20 15:00:00,10087.0
2017-09-20 16:00:00,10261.0
2017-09-20 17:00:00,10349.0
2017-09-20 18:00:00,10237.0
2017-09-20 19:00:00,10011.0
2017-09-20 20:00:00,9869.0
2017-09-20 21:00:00,9739.0
2017-09-20 22:00:00,9204.0
2017-09-20 23:00:00,8492.0
2017-09-20 00:00:00,7508.0
