Datetime,FE_MW
2013-12-01 01:00:00,6722.0
2013-12-01 02:00:00,6534.0
2013-12-01 03:00:00,6366.0
2013-12-01 04:00:00,6327.0
2013-12-01 05:00:00,6332.0
2013-12-01 06:00:00,6450.0
2013-12-01 07:00:00,6629.0
2013-12-01 08:00:00,6800.0
2013-12-01 09:00:00,6947.0
2013-12-01 10:00:00,7156.0
2013-12-01 11:00:00,7256.0
2013-12-01 12:00:00,7342.0
2013-12-01 13:00:00,7308.0
2013-12-01 14:00:00,7323.0
2013-12-01 15:00:00,7262.0
2013-12-01 16:00:00,7252.0
2013-12-01 17:00:00,7421.0
2013-12-01 18:00:00,8091.0
2013-12-01 19:00:00,8305.0
2013-12-01 20:00:00,8215.0
2013-12-01 21:00:00,8161.0
2013-12-01 22:00:00,7832.0
2013-12-01 23:00:00,7531.0
2013-12-01 00:00:00,7040.0
