Datetime,FE_MW
2017-01-05 01:00:00,8177.0
2017-01-05 02:00:00,7972.0
2017-01-05 03:00:00,7839.0
2017-01-05 04:00:00,7840.0
2017-01-05 05:00:00,7956.0
2017-01-05 06:00:00,8224.0
2017-01-05 07:00:00,8935.0
2017-01-05 08:00:00,9442.0
2017-01-05 09:00:00,9453.0
2017-01-05 10:00:00,9488.0
2017-01-05 11:00:00,9584.0
2017-01-05 12:00:00,9523.0
2017-01-05 13:00:00,9500.0
2017-01-05 14:00:00,9522.0
2017-01-05 15:00:00,9459.0
2017-01-05 16:00:00,9416.0
2017-01-05 17:00:00,9477.0
2017-01-05 18:00:00,9820.0
2017-01-05 19:00:00,9988.0
2017-01-05 20:00:00,9950.0
2017-01-05 21:00:00,9800.0
2017-01-05 22:00:00,9466.0
2017-01-05 23:00:00,8994.0
2017-01-05 00:00:00,8436.0
