Datetime,FE_MW
2016-01-29 01:00:00,7272.0
2016-01-29 02:00:00,7124.0
2016-01-29 03:00:00,7012.0
2016-01-29 04:00:00,7077.0
2016-01-29 05:00:00,7243.0
2016-01-29 06:00:00,7655.0
2016-01-29 07:00:00,8393.0
2016-01-29 08:00:00,8888.0
2016-01-29 09:00:00,8948.0
2016-01-29 10:00:00,9022.0
2016-01-29 11:00:00,9124.0
2016-01-29 12:00:00,9061.0
2016-01-29 13:00:00,8959.0
2016-01-29 14:00:00,8859.0
2016-01-29 15:00:00,8719.0
2016-01-29 16:00:00,8553.0
2016-01-29 17:00:00,8491.0
2016-01-29 18:00:00,8638.0
2016-01-29 19:00:00,8996.0
2016-01-29 20:00:00,8949.0
2016-01-29 21:00:00,8785.0
2016-01-29 22:00:00,8576.0
2016-01-29 23:00:00,8227.0
2016-01-29 00:00:00,7564.0
