Datetime,FE_MW
2012-07-11 01:00:00,7433.0
2012-07-11 02:00:00,6969.0
2012-07-11 03:00:00,6704.0
2012-07-11 04:00:00,6509.0
2012-07-11 05:00:00,6637.0
2012-07-11 06:00:00,6760.0
2012-07-11 07:00:00,7097.0
2012-07-11 08:00:00,7637.0
2012-07-11 09:00:00,8260.0
2012-07-11 10:00:00,8860.0
2012-07-11 11:00:00,9331.0
2012-07-11 12:00:00,9749.0
2012-07-11 13:00:00,10097.0
2012-07-11 14:00:00,10419.0
2012-07-11 15:00:00,10674.0
2012-07-11 16:00:00,10808.0
2012-07-11 17:00:00,10862.0
2012-07-11 18:00:00,10746.0
2012-07-11 19:00:00,10535.0
2012-07-11 20:00:00,10266.0
2012-07-11 21:00:00,9876.0
2012-07-11 22:00:00,9739.0
2012-07-11 23:00:00,9123.0
2012-07-11 00:00:00,8089.0
