Datetime,FE_MW
2012-07-01 01:00:00,7852.0
2012-07-01 02:00:00,7399.0
2012-07-01 03:00:00,7086.0
2012-07-01 04:00:00,6762.0
2012-07-01 05:00:00,6528.0
2012-07-01 06:00:00,6443.0
2012-07-01 07:00:00,6269.0
2012-07-01 08:00:00,6647.0
2012-07-01 09:00:00,7348.0
2012-07-01 10:00:00,8171.0
2012-07-01 11:00:00,8807.0
2012-07-01 12:00:00,9453.0
2012-07-01 13:00:00,9951.0
2012-07-01 14:00:00,10347.0
2012-07-01 15:00:00,10585.0
2012-07-01 16:00:00,10859.0
2012-07-01 17:00:00,10960.0
2012-07-01 18:00:00,10823.0
2012-07-01 19:00:00,10343.0
2012-07-01 20:00:00,9881.0
2012-07-01 21:00:00,9360.0
2012-07-01 22:00:00,9046.0
2012-07-01 23:00:00,8517.0
2012-07-01 00:00:00,8570.0
