Datetime,FE_MW
2016-03-01 01:00:00,6961.0
2016-03-01 02:00:00,6846.0
2016-03-01 03:00:00,6777.0
2016-03-01 04:00:00,6800.0
2016-03-01 05:00:00,6929.0
2016-03-01 06:00:00,7403.0
2016-03-01 07:00:00,8148.0
2016-03-01 08:00:00,8514.0
2016-03-01 09:00:00,8557.0
2016-03-01 10:00:00,8494.0
2016-03-01 11:00:00,8420.0
2016-03-01 12:00:00,8257.0
2016-03-01 13:00:00,8146.0
2016-03-01 14:00:00,8119.0
2016-03-01 15:00:00,8034.0
2016-03-01 16:00:00,7985.0
2016-03-01 17:00:00,7986.0
2016-03-01 18:00:00,8162.0
2016-03-01 19:00:00,8437.0
2016-03-01 20:00:00,8452.0
2016-03-01 21:00:00,8341.0
2016-03-01 22:00:00,8138.0
2016-03-01 23:00:00,7827.0
2016-03-01 00:00:00,7202.0
