Datetime,FE_MW
2016-08-19 01:00:00,7839.0
2016-08-19 02:00:00,7387.0
2016-08-19 03:00:00,7119.0
2016-08-19 04:00:00,6939.0
2016-08-19 05:00:00,6922.0
2016-08-19 06:00:00,7280.0
2016-08-19 07:00:00,7798.0
2016-08-19 08:00:00,8195.0
2016-08-19 09:00:00,8753.0
2016-08-19 10:00:00,9407.0
2016-08-19 11:00:00,10050.0
2016-08-19 12:00:00,10570.0
2016-08-19 13:00:00,11083.0
2016-08-19 14:00:00,11501.0
2016-08-19 15:00:00,11789.0
2016-08-19 16:00:00,11853.0
2016-08-19 17:00:00,11766.0
2016-08-19 18:00:00,11467.0
2016-08-19 19:00:00,11011.0
2016-08-19 20:00:00,10486.0
2016-08-19 21:00:00,10265.0
2016-08-19 22:00:00,9964.0
2016-08-19 23:00:00,9222.0
2016-08-19 00:00:00,8522.0
