Datetime,FE_MW
2014-08-30 01:00:00,6739.0
2014-08-30 02:00:00,6418.0
2014-08-30 03:00:00,6187.0
2014-08-30 04:00:00,6036.0
2014-08-30 05:00:00,6032.0
2014-08-30 06:00:00,6046.0
2014-08-30 07:00:00,6210.0
2014-08-30 08:00:00,6342.0
2014-08-30 09:00:00,6863.0
2014-08-30 10:00:00,7494.0
2014-08-30 11:00:00,8182.0
2014-08-30 12:00:00,8793.0
2014-08-30 13:00:00,9248.0
2014-08-30 14:00:00,9695.0
2014-08-30 15:00:00,9976.0
2014-08-30 16:00:00,10092.0
2014-08-30 17:00:00,10101.0
2014-08-30 18:00:00,10127.0
2014-08-30 19:00:00,9956.0
2014-08-30 20:00:00,9606.0
2014-08-30 21:00:00,9627.0
2014-08-30 22:00:00,9269.0
2014-08-30 23:00:00,8818.0
2014-08-30 00:00:00,7321.0
