Datetime,FE_MW
2014-04-24 01:00:00,6740.0
2014-04-24 02:00:00,6592.0
2014-04-24 03:00:00,6494.0
2014-04-24 04:00:00,6522.0
2014-04-24 05:00:00,6699.0
2014-04-24 06:00:00,7040.0
2014-04-24 07:00:00,7694.0
2014-04-24 08:00:00,7955.0
2014-04-24 09:00:00,8104.0
2014-04-24 10:00:00,8121.0
2014-04-24 11:00:00,8117.0
2014-04-24 12:00:00,7950.0
2014-04-24 13:00:00,7887.0
2014-04-24 14:00:00,7866.0
2014-04-24 15:00:00,7745.0
2014-04-24 16:00:00,7528.0
2014-04-24 17:00:00,7372.0
2014-04-24 18:00:00,7308.0
2014-04-24 19:00:00,7229.0
2014-04-24 20:00:00,7267.0
2014-04-24 21:00:00,7648.0
2014-04-24 22:00:00,7604.0
2014-04-24 23:00:00,7212.0
2014-04-24 00:00:00,7084.0
