Datetime,FE_MW
2017-03-25 01:00:00,5969.0
2017-03-25 02:00:00,5749.0
2017-03-25 03:00:00,5596.0
2017-03-25 04:00:00,5585.0
2017-03-25 05:00:00,5558.0
2017-03-25 06:00:00,5716.0
2017-03-25 07:00:00,6025.0
2017-03-25 08:00:00,6216.0
2017-03-25 09:00:00,6389.0
2017-03-25 10:00:00,6675.0
2017-03-25 11:00:00,6798.0
2017-03-25 12:00:00,6805.0
2017-03-25 13:00:00,6659.0
2017-03-25 14:00:00,6669.0
2017-03-25 15:00:00,6549.0
2017-03-25 16:00:00,6502.0
2017-03-25 17:00:00,6501.0
2017-03-25 18:00:00,6522.0
2017-03-25 19:00:00,6493.0
2017-03-25 20:00:00,6627.0
2017-03-25 21:00:00,6847.0
2017-03-25 22:00:00,6705.0
2017-03-25 23:00:00,6483.0
2017-03-25 00:00:00,6306.0
