Datetime,FE_MW
2013-11-13 01:00:00,7384.0
2013-11-13 02:00:00,7201.0
2013-11-13 03:00:00,7128.0
2013-11-13 04:00:00,7150.0
2013-11-13 05:00:00,7226.0
2013-11-13 06:00:00,7678.0
2013-11-13 07:00:00,8476.0
2013-11-13 08:00:00,8818.0
2013-11-13 09:00:00,8913.0
2013-11-13 10:00:00,8893.0
2013-11-13 11:00:00,8866.0
2013-11-13 12:00:00,8735.0
2013-11-13 13:00:00,8619.0
2013-11-13 14:00:00,8605.0
2013-11-13 15:00:00,8492.0
2013-11-13 16:00:00,8376.0
2013-11-13 17:00:00,8486.0
2013-11-13 18:00:00,9016.0
2013-11-13 19:00:00,9227.0
2013-11-13 20:00:00,9191.0
2013-11-13 21:00:00,9042.0
2013-11-13 22:00:00,8675.0
2013-11-13 23:00:00,8161.0
2013-11-13 00:00:00,7774.0
