Datetime,FE_MW
2012-10-03 01:00:00,6305.0
2012-10-03 02:00:00,6010.0
2012-10-03 03:00:00,5835.0
2012-10-03 04:00:00,5823.0
2012-10-03 05:00:00,5912.0
2012-10-03 06:00:00,6298.0
2012-10-03 07:00:00,7071.0
2012-10-03 08:00:00,7569.0
2012-10-03 09:00:00,7648.0
2012-10-03 10:00:00,7827.0
2012-10-03 11:00:00,7974.0
2012-10-03 12:00:00,7956.0
2012-10-03 13:00:00,8024.0
2012-10-03 14:00:00,8071.0
2012-10-03 15:00:00,7992.0
2012-10-03 16:00:00,7882.0
2012-10-03 17:00:00,7786.0
2012-10-03 18:00:00,7631.0
2012-10-03 19:00:00,7623.0
2012-10-03 20:00:00,7949.0
2012-10-03 21:00:00,7966.0
2012-10-03 22:00:00,7649.0
2012-10-03 23:00:00,7134.0
2012-10-03 00:00:00,6645.0
