Datetime,FE_MW
2018-06-15 01:00:00,6908.0
2018-06-15 02:00:00,6485.0
2018-06-15 03:00:00,6309.0
2018-06-15 04:00:00,6156.0
2018-06-15 05:00:00,6176.0
2018-06-15 06:00:00,6361.0
2018-06-15 07:00:00,6746.0
2018-06-15 08:00:00,7279.0
2018-06-15 09:00:00,7741.0
2018-06-15 10:00:00,8107.0
2018-06-15 11:00:00,8482.0
2018-06-15 12:00:00,8800.0
2018-06-15 13:00:00,9021.0
2018-06-15 14:00:00,9352.0
2018-06-15 15:00:00,9547.0
2018-06-15 16:00:00,9638.0
2018-06-15 17:00:00,9661.0
2018-06-15 18:00:00,9568.0
2018-06-15 19:00:00,9198.0
2018-06-15 20:00:00,8892.0
2018-06-15 21:00:00,8481.0
2018-06-15 22:00:00,8289.0
2018-06-15 23:00:00,7784.0
2018-06-15 00:00:00,7474.0
