Datetime,FE_MW
2015-05-19 01:00:00,7172.0
2015-05-19 02:00:00,6790.0
2015-05-19 03:00:00,6576.0
2015-05-19 04:00:00,6574.0
2015-05-19 05:00:00,6583.0
2015-05-19 06:00:00,6825.0
2015-05-19 07:00:00,7186.0
2015-05-19 08:00:00,7504.0
2015-05-19 09:00:00,7739.0
2015-05-19 10:00:00,7900.0
2015-05-19 11:00:00,8089.0
2015-05-19 12:00:00,8123.0
2015-05-19 13:00:00,8064.0
2015-05-19 14:00:00,8150.0
2015-05-19 15:00:00,8134.0
2015-05-19 16:00:00,8053.0
2015-05-19 17:00:00,7913.0
2015-05-19 18:00:00,7802.0
2015-05-19 19:00:00,7630.0
2015-05-19 20:00:00,7547.0
2015-05-19 21:00:00,7669.0
2015-05-19 22:00:00,7677.0
2015-05-19 23:00:00,7144.0
2015-05-19 00:00:00,7776.0
