Datetime,FE_MW
2018-03-12 01:00:00,6902.0
2018-03-12 02:00:00,6802.0
2018-03-12 03:00:00,6784.0
2018-03-12 04:00:00,6845.0
2018-03-12 05:00:00,7002.0
2018-03-12 06:00:00,7539.0
2018-03-12 07:00:00,8290.0
2018-03-12 08:00:00,8854.0
2018-03-12 09:00:00,8835.0
2018-03-12 10:00:00,8814.0
2018-03-12 11:00:00,8673.0
2018-03-12 12:00:00,8625.0
2018-03-12 13:00:00,8542.0
2018-03-12 14:00:00,8462.0
2018-03-12 15:00:00,8298.0
2018-03-12 16:00:00,8166.0
2018-03-12 17:00:00,8202.0
2018-03-12 18:00:00,8290.0
2018-03-12 19:00:00,8345.0
2018-03-12 20:00:00,8516.0
2018-03-12 21:00:00,8719.0
2018-03-12 22:00:00,8439.0
2018-03-12 23:00:00,8046.0
2018-03-12 00:00:00,7212.0
