Datetime,FE_MW
2017-08-08 01:00:00,6925.0
2017-08-08 02:00:00,6593.0
2017-08-08 03:00:00,6356.0
2017-08-08 04:00:00,6229.0
2017-08-08 05:00:00,6273.0
2017-08-08 06:00:00,6612.0
2017-08-08 07:00:00,6931.0
2017-08-08 08:00:00,7295.0
2017-08-08 09:00:00,7665.0
2017-08-08 10:00:00,8035.0
2017-08-08 11:00:00,8436.0
2017-08-08 12:00:00,8678.0
2017-08-08 13:00:00,8814.0
2017-08-08 14:00:00,9113.0
2017-08-08 15:00:00,9230.0
2017-08-08 16:00:00,9346.0
2017-08-08 17:00:00,9409.0
2017-08-08 18:00:00,9422.0
2017-08-08 19:00:00,9301.0
2017-08-08 20:00:00,8936.0
2017-08-08 21:00:00,8672.0
2017-08-08 22:00:00,8560.0
2017-08-08 23:00:00,7951.0
2017-08-08 00:00:00,7335.0
