Datetime,FE_MW
2018-05-20 01:00:00,6039.0
2018-05-20 02:00:00,5779.0
2018-05-20 03:00:00,5564.0
2018-05-20 04:00:00,5407.0
2018-05-20 05:00:00,5419.0
2018-05-20 06:00:00,5411.0
2018-05-20 07:00:00,5452.0
2018-05-20 08:00:00,5608.0
2018-05-20 09:00:00,5903.0
2018-05-20 10:00:00,6148.0
2018-05-20 11:00:00,6330.0
2018-05-20 12:00:00,6477.0
2018-05-20 13:00:00,6562.0
2018-05-20 14:00:00,6543.0
2018-05-20 15:00:00,6591.0
2018-05-20 16:00:00,6664.0
2018-05-20 17:00:00,6654.0
2018-05-20 18:00:00,6798.0
2018-05-20 19:00:00,6834.0
2018-05-20 20:00:00,6754.0
2018-05-20 21:00:00,6741.0
2018-05-20 22:00:00,6861.0
2018-05-20 23:00:00,6491.0
2018-05-20 00:00:00,6392.0
