Datetime,FE_MW
2017-04-21 01:00:00,6438.0
2017-04-21 02:00:00,6153.0
2017-04-21 03:00:00,5927.0
2017-04-21 04:00:00,5822.0
2017-04-21 05:00:00,5900.0
2017-04-21 06:00:00,6164.0
2017-04-21 07:00:00,6708.0
2017-04-21 08:00:00,7065.0
2017-04-21 09:00:00,7278.0
2017-04-21 10:00:00,7419.0
2017-04-21 11:00:00,7525.0
2017-04-21 12:00:00,7511.0
2017-04-21 13:00:00,7427.0
2017-04-21 14:00:00,7428.0
2017-04-21 15:00:00,7327.0
2017-04-21 16:00:00,7185.0
2017-04-21 17:00:00,6951.0
2017-04-21 18:00:00,6864.0
2017-04-21 19:00:00,6856.0
2017-04-21 20:00:00,6896.0
2017-04-21 21:00:00,7083.0
2017-04-21 22:00:00,7055.0
2017-04-21 23:00:00,6702.0
2017-04-21 00:00:00,6798.0
