Datetime,FE_MW
2012-12-12 01:00:00,7548.0
2012-12-12 02:00:00,7304.0
2012-12-12 03:00:00,7251.0
2012-12-12 04:00:00,7131.0
2012-12-12 05:00:00,7311.0
2012-12-12 06:00:00,7753.0
2012-12-12 07:00:00,8588.0
2012-12-12 08:00:00,9086.0
2012-12-12 09:00:00,9043.0
2012-12-12 10:00:00,8901.0
2012-12-12 11:00:00,8806.0
2012-12-12 12:00:00,8659.0
2012-12-12 13:00:00,8461.0
2012-12-12 14:00:00,8451.0
2012-12-12 15:00:00,8287.0
2012-12-12 16:00:00,8191.0
2012-12-12 17:00:00,8338.0
2012-12-12 18:00:00,9106.0
2012-12-12 19:00:00,9385.0
2012-12-12 20:00:00,9356.0
2012-12-12 21:00:00,9307.0
2012-12-12 22:00:00,8962.0
2012-12-12 23:00:00,8543.0
2012-12-12 00:00:00,7983.0
