Datetime,FE_MW
2016-07-16 01:00:00,7461.0
2016-07-16 02:00:00,6968.0
2016-07-16 03:00:00,6673.0
2016-07-16 04:00:00,6434.0
2016-07-16 05:00:00,6296.0
2016-07-16 06:00:00,6314.0
2016-07-16 07:00:00,6335.0
2016-07-16 08:00:00,6667.0
2016-07-16 09:00:00,7040.0
2016-07-16 10:00:00,7450.0
2016-07-16 11:00:00,7844.0
2016-07-16 12:00:00,8139.0
2016-07-16 13:00:00,8279.0
2016-07-16 14:00:00,8404.0
2016-07-16 15:00:00,8424.0
2016-07-16 16:00:00,8380.0
2016-07-16 17:00:00,8542.0
2016-07-16 18:00:00,8627.0
2016-07-16 19:00:00,8568.0
2016-07-16 20:00:00,8348.0
2016-07-16 21:00:00,7979.0
2016-07-16 22:00:00,7853.0
2016-07-16 23:00:00,7540.0
2016-07-16 00:00:00,8121.0
