Datetime,FE_MW
2014-04-18 01:00:00,5995.0
2014-04-18 02:00:00,5916.0
2014-04-18 03:00:00,5829.0
2014-04-18 04:00:00,5847.0
2014-04-18 05:00:00,5923.0
2014-04-18 06:00:00,6232.0
2014-04-18 07:00:00,6641.0
2014-04-18 08:00:00,6844.0
2014-04-18 09:00:00,7118.0
2014-04-18 10:00:00,7240.0
2014-04-18 11:00:00,7292.0
2014-04-18 12:00:00,7265.0
2014-04-18 13:00:00,7109.0
2014-04-18 14:00:00,7016.0
2014-04-18 15:00:00,6954.0
2014-04-18 16:00:00,6823.0
2014-04-18 17:00:00,6735.0
2014-04-18 18:00:00,6644.0
2014-04-18 19:00:00,6560.0
2014-04-18 20:00:00,6514.0
2014-04-18 21:00:00,6830.0
2014-04-18 22:00:00,6890.0
2014-04-18 23:00:00,6520.0
2014-04-18 00:00:00,6514.0
