Datetime,FE_MW
2011-11-19 01:00:00,6764.0
2011-11-19 02:00:00,6536.0
2011-11-19 03:00:00,6387.0
2011-11-19 04:00:00,6295.0
2011-11-19 05:00:00,6343.0
2011-11-19 06:00:00,6478.0
2011-11-19 07:00:00,6859.0
2011-11-19 08:00:00,7050.0
2011-11-19 09:00:00,7233.0
2011-11-19 10:00:00,7343.0
2011-11-19 11:00:00,7418.0
2011-11-19 12:00:00,7335.0
2011-11-19 13:00:00,7234.0
2011-11-19 14:00:00,7094.0
2011-11-19 15:00:00,7092.0
2011-11-19 16:00:00,7139.0
2011-11-19 17:00:00,7284.0
2011-11-19 18:00:00,7706.0
2011-11-19 19:00:00,7651.0
2011-11-19 20:00:00,7600.0
2011-11-19 21:00:00,7435.0
2011-11-19 22:00:00,7146.0
2011-11-19 23:00:00,6751.0
2011-11-19 00:00:00,7162.0
