Datetime,FE_MW
2012-03-19 01:00:00,5872.0
2012-03-19 02:00:00,5644.0
2012-03-19 03:00:00,5583.0
2012-03-19 04:00:00,5563.0
2012-03-19 05:00:00,5664.0
2012-03-19 06:00:00,6080.0
2012-03-19 07:00:00,6895.0
2012-03-19 08:00:00,7522.0
2012-03-19 09:00:00,7543.0
2012-03-19 10:00:00,7707.0
2012-03-19 11:00:00,7956.0
2012-03-19 12:00:00,8005.0
2012-03-19 13:00:00,8056.0
2012-03-19 14:00:00,8115.0
2012-03-19 15:00:00,8013.0
2012-03-19 16:00:00,7966.0
2012-03-19 17:00:00,7946.0
2012-03-19 18:00:00,7818.0
2012-03-19 19:00:00,7724.0
2012-03-19 20:00:00,7811.0
2012-03-19 21:00:00,8174.0
2012-03-19 22:00:00,7828.0
2012-03-19 23:00:00,7229.0
2012-03-19 00:00:00,6166.0
