Datetime,FE_MW
2017-05-08 01:00:00,6084.0
2017-05-08 02:00:00,5983.0
2017-05-08 03:00:00,5957.0
2017-05-08 04:00:00,6015.0
2017-05-08 05:00:00,6211.0
2017-05-08 06:00:00,6655.0
2017-05-08 07:00:00,7285.0
2017-05-08 08:00:00,7653.0
2017-05-08 09:00:00,7695.0
2017-05-08 10:00:00,7637.0
2017-05-08 11:00:00,7690.0
2017-05-08 12:00:00,7643.0
2017-05-08 13:00:00,7601.0
2017-05-08 14:00:00,7537.0
2017-05-08 15:00:00,7450.0
2017-05-08 16:00:00,7208.0
2017-05-08 17:00:00,7141.0
2017-05-08 18:00:00,7029.0
2017-05-08 19:00:00,7009.0
2017-05-08 20:00:00,7093.0
2017-05-08 21:00:00,7286.0
2017-05-08 22:00:00,7441.0
2017-05-08 23:00:00,7019.0
2017-05-08 00:00:00,6229.0
