Datetime,FE_MW
2013-02-21 01:00:00,8056.0
2013-02-21 02:00:00,7853.0
2013-02-21 03:00:00,7735.0
2013-02-21 04:00:00,7778.0
2013-02-21 05:00:00,7914.0
2013-02-21 06:00:00,8405.0
2013-02-21 07:00:00,9143.0
2013-02-21 08:00:00,9491.0
2013-02-21 09:00:00,9549.0
2013-02-21 10:00:00,9551.0
2013-02-21 11:00:00,9555.0
2013-02-21 12:00:00,9468.0
2013-02-21 13:00:00,9365.0
2013-02-21 14:00:00,9351.0
2013-02-21 15:00:00,9215.0
2013-02-21 16:00:00,9140.0
2013-02-21 17:00:00,9117.0
2013-02-21 18:00:00,9288.0
2013-02-21 19:00:00,9725.0
2013-02-21 20:00:00,9823.0
2013-02-21 21:00:00,9699.0
2013-02-21 22:00:00,9370.0
2013-02-21 23:00:00,8893.0
2013-02-21 00:00:00,8454.0
