Datetime,DUQ_MW
2016-02-12 01:00:00,1653.0
2016-02-12 02:00:00,1626.0
2016-02-12 03:00:00,1609.0
2016-02-12 04:00:00,1612.0
2016-02-12 05:00:00,1624.0
2016-02-12 06:00:00,1703.0
2016-02-12 07:00:00,1831.0
2016-02-12 08:00:00,1913.0
2016-02-12 09:00:00,1948.0
2016-02-12 10:00:00,1944.0
2016-02-12 11:00:00,1953.0
2016-02-12 12:00:00,1943.0
2016-02-12 13:00:00,1913.0
2016-02-12 14:00:00,1909.0
2016-02-12 15:00:00,1888.0
2016-02-12 16:00:00,1863.0
2016-02-12 17:00:00,1859.0
2016-02-12 18:00:00,1875.0
2016-02-12 19:00:00,1938.0
2016-02-12 20:00:00,1920.0
2016-02-12 21:00:00,1883.0
2016-02-12 22:00:00,1824.0
2016-02-12 23:00:00,1758.0
2016-02-12 00:00:00,1689.0
