Datetime,DUQ_MW
2014-09-29 01:00:00,1175.0
2014-09-29 02:00:00,1127.0
2014-09-29 03:00:00,1101.0
2014-09-29 04:00:00,1110.0
2014-09-29 05:00:00,1128.0
2014-09-29 06:00:00,1197.0
2014-09-29 07:00:00,1327.0
2014-09-29 08:00:00,1409.0
2014-09-29 09:00:00,1458.0
2014-09-29 10:00:00,1522.0
2014-09-29 11:00:00,1592.0
2014-09-29 12:00:00,1644.0
2014-09-29 13:00:00,1701.0
2014-09-29 14:00:00,1740.0
2014-09-29 15:00:00,1754.0
2014-09-29 16:00:00,1761.0
2014-09-29 17:00:00,1778.0
2014-09-29 18:00:00,1738.0
2014-09-29 19:00:00,1692.0
2014-09-29 20:00:00,1706.0
2014-09-29 21:00:00,1670.0
2014-09-29 22:00:00,1584.0
2014-09-29 23:00:00,1446.0
2014-09-29 00:00:00,1243.0
