Datetime,DUQ_MW
2016-07-28 01:00:00,1842.0
2016-07-28 02:00:00,1735.0
2016-07-28 03:00:00,1670.0
2016-07-28 04:00:00,1621.0
2016-07-28 05:00:00,1618.0
2016-07-28 06:00:00,1678.0
2016-07-28 07:00:00,1771.0
2016-07-28 08:00:00,1856.0
2016-07-28 09:00:00,1966.0
2016-07-28 10:00:00,2065.0
2016-07-28 11:00:00,2122.0
2016-07-28 12:00:00,2127.0
2016-07-28 13:00:00,2121.0
2016-07-28 14:00:00,2122.0
2016-07-28 15:00:00,2118.0
2016-07-28 16:00:00,2091.0
2016-07-28 17:00:00,2059.0
2016-07-28 18:00:00,2010.0
2016-07-28 19:00:00,1973.0
2016-07-28 20:00:00,1933.0
2016-07-28 21:00:00,1938.0
2016-07-28 22:00:00,1913.0
2016-07-28 23:00:00,1805.0
2016-07-28 00:00:00,2002.0
