Datetime,DUQ_MW
2009-11-04 01:00:00,1333.0
2009-11-04 02:00:00,1317.0
2009-11-04 03:00:00,1307.0
2009-11-04 04:00:00,1317.0
2009-11-04 05:00:00,1345.0
2009-11-04 06:00:00,1424.0
2009-11-04 07:00:00,1571.0
2009-11-04 08:00:00,1654.0
2009-11-04 09:00:00,1676.0
2009-11-04 10:00:00,1697.0
2009-11-04 11:00:00,1690.0
2009-11-04 12:00:00,1695.0
2009-11-04 13:00:00,1674.0
2009-11-04 14:00:00,1683.0
2009-11-04 15:00:00,1684.0
2009-11-04 16:00:00,1671.0
2009-11-04 17:00:00,1703.0
2009-11-04 18:00:00,1780.0
2009-11-04 19:00:00,1795.0
2009-11-04 20:00:00,1748.0
2009-11-04 21:00:00,1708.0
2009-11-04 22:00:00,1642.0
2009-11-04 23:00:00,1538.0
2009-11-04 00:00:00,1394.0
