Datetime,DUQ_MW
2010-03-06 01:00:00,1455.0
2010-03-06 02:00:00,1432.0
2010-03-06 03:00:00,1422.0
2010-03-06 04:00:00,1419.0
2010-03-06 05:00:00,1432.0
2010-03-06 06:00:00,1479.0
2010-03-06 07:00:00,1534.0
2010-03-06 08:00:00,1551.0
2010-03-06 09:00:00,1607.0
2010-03-06 10:00:00,1645.0
2010-03-06 11:00:00,1655.0
2010-03-06 12:00:00,1637.0
2010-03-06 13:00:00,1610.0
2010-03-06 14:00:00,1542.0
2010-03-06 15:00:00,1535.0
2010-03-06 16:00:00,1518.0
2010-03-06 17:00:00,1493.0
2010-03-06 18:00:00,1554.0
2010-03-06 19:00:00,1614.0
2010-03-06 20:00:00,1663.0
2010-03-06 21:00:00,1663.0
2010-03-06 22:00:00,1629.0
2010-03-06 23:00:00,1585.0
2010-03-06 00:00:00,1532.0
