Datetime,DUQ_MW
2018-04-29 01:00:00,1188.0
2018-04-29 02:00:00,1184.0
2018-04-29 03:00:00,1170.0
2018-04-29 04:00:00,1158.0
2018-04-29 05:00:00,1148.0
2018-04-29 06:00:00,1177.0
2018-04-29 07:00:00,1234.0
2018-04-29 08:00:00,1259.0
2018-04-29 09:00:00,1318.0
2018-04-29 10:00:00,1365.0
2018-04-29 11:00:00,1402.0
2018-04-29 12:00:00,1424.0
2018-04-29 13:00:00,1417.0
2018-04-29 14:00:00,1413.0
2018-04-29 15:00:00,1382.0
2018-04-29 16:00:00,1361.0
2018-04-29 17:00:00,1369.0
2018-04-29 18:00:00,1347.0
2018-04-29 19:00:00,1347.0
2018-04-29 20:00:00,1345.0
2018-04-29 21:00:00,1423.0
2018-04-29 22:00:00,1422.0
2018-04-29 23:00:00,1369.0
2018-04-29 00:00:00,1240.0
