Datetime,DUQ_MW
2008-06-10 01:00:00,2055.0
2008-06-10 02:00:00,1940.0
2008-06-10 03:00:00,1864.0
2008-06-10 04:00:00,1814.0
2008-06-10 05:00:00,1813.0
2008-06-10 06:00:00,1854.0
2008-06-10 07:00:00,1941.0
2008-06-10 08:00:00,2072.0
2008-06-10 09:00:00,2096.0
2008-06-10 10:00:00,2145.0
2008-06-10 11:00:00,2308.0
2008-06-10 12:00:00,2402.0
2008-06-10 13:00:00,2500.0
2008-06-10 14:00:00,2564.0
2008-06-10 15:00:00,2579.0
2008-06-10 16:00:00,2580.0
2008-06-10 17:00:00,2591.0
2008-06-10 18:00:00,2499.0
2008-06-10 19:00:00,2404.0
2008-06-10 20:00:00,2230.0
2008-06-10 21:00:00,2124.0
2008-06-10 22:00:00,2101.0
2008-06-10 23:00:00,1966.0
2008-06-10 00:00:00,2215.0
