Datetime,DUQ_MW
2006-11-20 01:00:00,1378.0
2006-11-20 02:00:00,1328.0
2006-11-20 03:00:00,1309.0
2006-11-20 04:00:00,1289.0
2006-11-20 05:00:00,1337.0
2006-11-20 06:00:00,1442.0
2006-11-20 07:00:00,1573.0
2006-11-20 08:00:00,1676.0
2006-11-20 09:00:00,1721.0
2006-11-20 10:00:00,1788.0
2006-11-20 11:00:00,1787.0
2006-11-20 12:00:00,1781.0
2006-11-20 13:00:00,1774.0
2006-11-20 14:00:00,1767.0
2006-11-20 15:00:00,1794.0
2006-11-20 16:00:00,1794.0
2006-11-20 17:00:00,1816.0
2006-11-20 18:00:00,1890.0
2006-11-20 19:00:00,1898.0
2006-11-20 20:00:00,1875.0
2006-11-20 21:00:00,1832.0
2006-11-20 22:00:00,1761.0
2006-11-20 23:00:00,1651.0
2006-11-20 00:00:00,1430.0
