Datetime,DUQ_MW
2010-03-08 01:00:00,1423.0
2010-03-08 02:00:00,1427.0
2010-03-08 03:00:00,1431.0
2010-03-08 04:00:00,1432.0
2010-03-08 05:00:00,1465.0
2010-03-08 06:00:00,1522.0
2010-03-08 07:00:00,1652.0
2010-03-08 08:00:00,1716.0
2010-03-08 09:00:00,1782.0
2010-03-08 10:00:00,1771.0
2010-03-08 11:00:00,1777.0
2010-03-08 12:00:00,1766.0
2010-03-08 13:00:00,1725.0
2010-03-08 14:00:00,1714.0
2010-03-08 15:00:00,1685.0
2010-03-08 16:00:00,1658.0
2010-03-08 17:00:00,1650.0
2010-03-08 18:00:00,1643.0
2010-03-08 19:00:00,1720.0
2010-03-08 20:00:00,1763.0
2010-03-08 21:00:00,1729.0
2010-03-08 22:00:00,1660.0
2010-03-08 23:00:00,1562.0
2010-03-08 00:00:00,1484.0
