Datetime,DUQ_MW
2016-02-15 01:00:00,1573.0
2016-02-15 02:00:00,1549.0
2016-02-15 03:00:00,1532.0
2016-02-15 04:00:00,1505.0
2016-02-15 05:00:00,1538.0
2016-02-15 06:00:00,1618.0
2016-02-15 07:00:00,1715.0
2016-02-15 08:00:00,1777.0
2016-02-15 09:00:00,1799.0
2016-02-15 10:00:00,1835.0
2016-02-15 11:00:00,1857.0
2016-02-15 12:00:00,1872.0
2016-02-15 13:00:00,1857.0
2016-02-15 14:00:00,1831.0
2016-02-15 15:00:00,1809.0
2016-02-15 16:00:00,1777.0
2016-02-15 17:00:00,1793.0
2016-02-15 18:00:00,1813.0
2016-02-15 19:00:00,1855.0
2016-02-15 20:00:00,1832.0
2016-02-15 21:00:00,1795.0
2016-02-15 22:00:00,1721.0
2016-02-15 23:00:00,1600.0
2016-02-15 00:00:00,1639.0
