Datetime,DUQ_MW
2015-02-01 01:00:00,1514.0
2015-02-01 02:00:00,1461.0
2015-02-01 03:00:00,1441.0
2015-02-01 04:00:00,1432.0
2015-02-01 05:00:00,1432.0
2015-02-01 06:00:00,1450.0
2015-02-01 07:00:00,1479.0
2015-02-01 08:00:00,1530.0
2015-02-01 09:00:00,1568.0
2015-02-01 10:00:00,1623.0
2015-02-01 11:00:00,1644.0
2015-02-01 12:00:00,1662.0
2015-02-01 13:00:00,1696.0
2015-02-01 14:00:00,1702.0
2015-02-01 15:00:00,1685.0
2015-02-01 16:00:00,1702.0
2015-02-01 17:00:00,1715.0
2015-02-01 18:00:00,1776.0
2015-02-01 19:00:00,1779.0
2015-02-01 20:00:00,1730.0
2015-02-01 21:00:00,1724.0
2015-02-01 22:00:00,1690.0
2015-02-01 23:00:00,1636.0
2015-02-01 00:00:00,1610.0
