Datetime,DUQ_MW
2010-05-04 01:00:00,1339.0
2010-05-04 02:00:00,1280.0
2010-05-04 03:00:00,1251.0
2010-05-04 04:00:00,1221.0
2010-05-04 05:00:00,1223.0
2010-05-04 06:00:00,1308.0
2010-05-04 07:00:00,1430.0
2010-05-04 08:00:00,1529.0
2010-05-04 09:00:00,1606.0
2010-05-04 10:00:00,1669.0
2010-05-04 11:00:00,1726.0
2010-05-04 12:00:00,1744.0
2010-05-04 13:00:00,1774.0
2010-05-04 14:00:00,1787.0
2010-05-04 15:00:00,1801.0
2010-05-04 16:00:00,1790.0
2010-05-04 17:00:00,1792.0
2010-05-04 18:00:00,1774.0
2010-05-04 19:00:00,1695.0
2010-05-04 20:00:00,1643.0
2010-05-04 21:00:00,1682.0
2010-05-04 22:00:00,1668.0
2010-05-04 23:00:00,1567.0
2010-05-04 00:00:00,1433.0
