Datetime,DUQ_MW
2017-07-23 01:00:00,1620.0
2017-07-23 02:00:00,1562.0
2017-07-23 03:00:00,1514.0
2017-07-23 04:00:00,1490.0
2017-07-23 05:00:00,1484.0
2017-07-23 06:00:00,1484.0
2017-07-23 07:00:00,1499.0
2017-07-23 08:00:00,1542.0
2017-07-23 09:00:00,1616.0
2017-07-23 10:00:00,1726.0
2017-07-23 11:00:00,1825.0
2017-07-23 12:00:00,1943.0
2017-07-23 13:00:00,2053.0
2017-07-23 14:00:00,2084.0
2017-07-23 15:00:00,2019.0
2017-07-23 16:00:00,2011.0
2017-07-23 17:00:00,2033.0
2017-07-23 18:00:00,2070.0
2017-07-23 19:00:00,2056.0
2017-07-23 20:00:00,2016.0
2017-07-23 21:00:00,2014.0
2017-07-23 22:00:00,1955.0
2017-07-23 23:00:00,1830.0
2017-07-23 00:00:00,1703.0
