Datetime,DUQ_MW
2011-08-03 01:00:00,2007.0
2011-08-03 02:00:00,1924.0
2011-08-03 03:00:00,1875.0
2011-08-03 04:00:00,1840.0
2011-08-03 05:00:00,1841.0
2011-08-03 06:00:00,1889.0
2011-08-03 07:00:00,2002.0
2011-08-03 08:00:00,2058.0
2011-08-03 09:00:00,2132.0
2011-08-03 10:00:00,2212.0
2011-08-03 11:00:00,2292.0
2011-08-03 12:00:00,2302.0
2011-08-03 13:00:00,2302.0
2011-08-03 14:00:00,2276.0
2011-08-03 15:00:00,2267.0
2011-08-03 16:00:00,2272.0
2011-08-03 17:00:00,2272.0
2011-08-03 18:00:00,2225.0
2011-08-03 19:00:00,2208.0
2011-08-03 20:00:00,2201.0
2011-08-03 21:00:00,2204.0
2011-08-03 22:00:00,2201.0
2011-08-03 23:00:00,2104.0
2011-08-03 00:00:00,2169.0
