Datetime,DUQ_MW
2008-05-13 01:00:00,1312.0
2008-05-13 02:00:00,1277.0
2008-05-13 03:00:00,1277.0
2008-05-13 04:00:00,1261.0
2008-05-13 05:00:00,1292.0
2008-05-13 06:00:00,1368.0
2008-05-13 07:00:00,1523.0
2008-05-13 08:00:00,1587.0
2008-05-13 09:00:00,1642.0
2008-05-13 10:00:00,1697.0
2008-05-13 11:00:00,1705.0
2008-05-13 12:00:00,1740.0
2008-05-13 13:00:00,1726.0
2008-05-13 14:00:00,1770.0
2008-05-13 15:00:00,1796.0
2008-05-13 16:00:00,1755.0
2008-05-13 17:00:00,1733.0
2008-05-13 18:00:00,1689.0
2008-05-13 19:00:00,1654.0
2008-05-13 20:00:00,1614.0
2008-05-13 21:00:00,1636.0
2008-05-13 22:00:00,1661.0
2008-05-13 23:00:00,1548.0
2008-05-13 00:00:00,1411.0
