Datetime,DUQ_MW
2008-02-28 01:00:00,1705.0
2008-02-28 02:00:00,1699.0
2008-02-28 03:00:00,1681.0
2008-02-28 04:00:00,1646.0
2008-02-28 05:00:00,1715.0
2008-02-28 06:00:00,1786.0
2008-02-28 07:00:00,1929.0
2008-02-28 08:00:00,1992.0
2008-02-28 09:00:00,2014.0
2008-02-28 10:00:00,2038.0
2008-02-28 11:00:00,2015.0
2008-02-28 12:00:00,2011.0
2008-02-28 13:00:00,1987.0
2008-02-28 14:00:00,1988.0
2008-02-28 15:00:00,1982.0
2008-02-28 16:00:00,1958.0
2008-02-28 17:00:00,1950.0
2008-02-28 18:00:00,1937.0
2008-02-28 19:00:00,1997.0
2008-02-28 20:00:00,2073.0
2008-02-28 21:00:00,2041.0
2008-02-28 22:00:00,2007.0
2008-02-28 23:00:00,1872.0
2008-02-28 00:00:00,1792.0
