Datetime,DUQ_MW
2017-09-22 01:00:00,1455.0
2017-09-22 02:00:00,1391.0
2017-09-22 03:00:00,1320.0
2017-09-22 04:00:00,1298.0
2017-09-22 05:00:00,1318.0
2017-09-22 06:00:00,1377.0
2017-09-22 07:00:00,1499.0
2017-09-22 08:00:00,1557.0
2017-09-22 09:00:00,1610.0
2017-09-22 10:00:00,1657.0
2017-09-22 11:00:00,1735.0
2017-09-22 12:00:00,1824.0
2017-09-22 13:00:00,1928.0
2017-09-22 14:00:00,2037.0
2017-09-22 15:00:00,2133.0
2017-09-22 16:00:00,2169.0
2017-09-22 17:00:00,2189.0
2017-09-22 18:00:00,2145.0
2017-09-22 19:00:00,2027.0
2017-09-22 20:00:00,1954.0
2017-09-22 21:00:00,1887.0
2017-09-22 22:00:00,1780.0
2017-09-22 23:00:00,1643.0
2017-09-22 00:00:00,1585.0
