Datetime,DUQ_MW
2016-03-19 01:00:00,1198.0
2016-03-19 02:00:00,1168.0
2016-03-19 03:00:00,1175.0
2016-03-19 04:00:00,1165.0
2016-03-19 05:00:00,1179.0
2016-03-19 06:00:00,1209.0
2016-03-19 07:00:00,1249.0
2016-03-19 08:00:00,1308.0
2016-03-19 09:00:00,1369.0
2016-03-19 10:00:00,1399.0
2016-03-19 11:00:00,1445.0
2016-03-19 12:00:00,1453.0
2016-03-19 13:00:00,1456.0
2016-03-19 14:00:00,1443.0
2016-03-19 15:00:00,1419.0
2016-03-19 16:00:00,1388.0
2016-03-19 17:00:00,1380.0
2016-03-19 18:00:00,1393.0
2016-03-19 19:00:00,1406.0
2016-03-19 20:00:00,1458.0
2016-03-19 21:00:00,1459.0
2016-03-19 22:00:00,1439.0
2016-03-19 23:00:00,1382.0
2016-03-19 00:00:00,1260.0
