Datetime,DUQ_MW
2011-06-08 01:00:00,1582.0
2011-06-08 02:00:00,1503.0
2011-06-08 03:00:00,1458.0
2011-06-08 04:00:00,1448.0
2011-06-08 05:00:00,1482.0
2011-06-08 06:00:00,1552.0
2011-06-08 07:00:00,1633.0
2011-06-08 08:00:00,1789.0
2011-06-08 09:00:00,1910.0
2011-06-08 10:00:00,2062.0
2011-06-08 11:00:00,2234.0
2011-06-08 12:00:00,2388.0
2011-06-08 13:00:00,2522.0
2011-06-08 14:00:00,2602.0
2011-06-08 15:00:00,2711.0
2011-06-08 16:00:00,2732.0
2011-06-08 17:00:00,2765.0
2011-06-08 18:00:00,2753.0
2011-06-08 19:00:00,2756.0
2011-06-08 20:00:00,2669.0
2011-06-08 21:00:00,2571.0
2011-06-08 22:00:00,2625.0
2011-06-08 23:00:00,2408.0
2011-06-08 00:00:00,1716.0
