Datetime,DUQ_MW
2017-07-25 01:00:00,1427.0
2017-07-25 02:00:00,1363.0
2017-07-25 03:00:00,1303.0
2017-07-25 04:00:00,1287.0
2017-07-25 05:00:00,1296.0
2017-07-25 06:00:00,1357.0
2017-07-25 07:00:00,1428.0
2017-07-25 08:00:00,1497.0
2017-07-25 09:00:00,1570.0
2017-07-25 10:00:00,1624.0
2017-07-25 11:00:00,1668.0
2017-07-25 12:00:00,1716.0
2017-07-25 13:00:00,1733.0
2017-07-25 14:00:00,1749.0
2017-07-25 15:00:00,1779.0
2017-07-25 16:00:00,1815.0
2017-07-25 17:00:00,1881.0
2017-07-25 18:00:00,1908.0
2017-07-25 19:00:00,1892.0
2017-07-25 20:00:00,1839.0
2017-07-25 21:00:00,1780.0
2017-07-25 22:00:00,1762.0
2017-07-25 23:00:00,1657.0
2017-07-25 00:00:00,1541.0
