Datetime,DUQ_MW
2010-02-09 01:00:00,1589.0
2010-02-09 02:00:00,1570.0
2010-02-09 03:00:00,1542.0
2010-02-09 04:00:00,1526.0
2010-02-09 05:00:00,1545.0
2010-02-09 06:00:00,1633.0
2010-02-09 07:00:00,1744.0
2010-02-09 08:00:00,1797.0
2010-02-09 09:00:00,1843.0
2010-02-09 10:00:00,1880.0
2010-02-09 11:00:00,1895.0
2010-02-09 12:00:00,1915.0
2010-02-09 13:00:00,1908.0
2010-02-09 14:00:00,1859.0
2010-02-09 15:00:00,1912.0
2010-02-09 16:00:00,1911.0
2010-02-09 17:00:00,1889.0
2010-02-09 18:00:00,1936.0
2010-02-09 19:00:00,1999.0
2010-02-09 20:00:00,1975.0
2010-02-09 21:00:00,1921.0
2010-02-09 22:00:00,1833.0
2010-02-09 23:00:00,1742.0
2010-02-09 00:00:00,1657.0
